correo,dominio,tipo,fuente_origen
escuelavicenteandaaguirre@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavicentedelacarrera@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavicentemarchan@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavicenteolmedo@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavicenteramonr@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavicenteramonroca@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavicenterocafuerte32@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavicenterocafuerte4@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavicenterocafuerte@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavictorcolaguila@outlook.com,outlook.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavictoria3@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavictormcrespo@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavictoryuma@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavilcabamba@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavirgendelrosario@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavirgendolorosa@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaviterif_jimenezg@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelavivaralto_2005@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelawamakurku@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelawillianking@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelayacucho@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelayaguachi@hotmail.es,hotmail.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelayaguarzongo@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelayambo@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelayasuni@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelayawints@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelazoilaesperanzapalacio@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelazoilaugartel@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
esordonez@utpl.edu.ec,utpl.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
espam@espam.edu.ec,espam.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
esperanza.alvarado@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
espesantana@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
esteban.cueva@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
estela.ampuero@ucsg.edu.ec,ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
estela.diaz@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
estrelladebelen_escuela@outlook.com,outlook.com,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
etorres@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
eufemia.alban@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
eufrocina.ramirez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
eunice_cordova@escuelainteligente.edu.ec,escuelainteligente.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
evelyn.peso@praga.edu.ec,praga.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
experiencia@santana.edu.ec,santana.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fampuero@uazuay.edu.ec,uazuay.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fampuno@ecomundo.edu.ec,ecomundo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fanny.pazminio@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fbrito@montepiedra.edu.ec,montepiedra.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fcalderoni@ecomundobabahoyo.edu.ec,ecomundobabahoyo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
febrescordero@lasalle.edu.ec,lasalle.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
feibarra@escuelainteligente.edu.ec,escuelainteligente.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
femenino@anai.edu.ec,anai.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fermin.jumbo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fersen.leon@colegioamericano.edu.ec,colegioamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
feupsgye@ups.edu.ec,ups.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fgomez@ute.edu.ec,ute.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fic.escuela@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
fidel.aguiar@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
financiero@cruzrojainstituto.edu.ec,cruzrojainstituto.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
financiero@itsu.edu.ec,itsu.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
financiero@uio.ups.edu.ec,uio.ups.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
financiero@uta.edu.ec,uta.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fjribadeneira@uce.edu.ec,uce.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
flavio.villa@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
flopez@ups.edu.ec,ups.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
flor.arguelo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
flor.espinosa@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
florencia.garces@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
florencio.compte@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fmarquez@ecotec.edu.ec,ecotec.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
formacion.dual@alemanhumboldt.edu.ec,alemanhumboldt.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
formacionvial@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fperez@letort.edu.ec,letort.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fpoveda@copol.edu.ec,copol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
francisco.anastacio@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
francisco.villavicen@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
franco.brito@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
franklin.antunish@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fredy.cevallos@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
frodriguez@uagraria.edu.ec,uagraria.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fsolano@email.balandra.edu.ec,email.balandra.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ftcatamayo@finetunedenglish.edu.ec,finetunedenglish.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fteloja@finetunedenglish.edu.ec,finetunedenglish.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ftorres@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ftzamora@finetunedenglish.edu.ec,finetunedenglish.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
fundacionciceron@usfq.edu.ec,usfq.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
g.mera@lamoderna.edu.ec,lamoderna.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gabriela.bravo@jefferson.edu.ec,jefferson.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gagallegos@puce.edu.ec,puce.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
galcivar@pucem.edu.ec,pucem.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gallegoslara_colegio@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
gardenia_manyoma@ang.edu.ec,ang.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gbarriga@puce.edu.ec,puce.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gcarriel@casagrande.edu.ec,casagrande.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gcastillo@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gcedeno@cees.edu.ec,cees.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
gcvelasquez@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),CLIENMY PIMES  CUCUENTAS ACTIVAS SUPERCIAS ESTUDIOS ACTUARIALES RAFAEL CALDERON 2024.xls 1.xls [GUAYAS ACTIVAS ]
genny.zambrano@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
geovanny.zamora@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gerencia@anai.edu.ec,anai.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gerencia@cenu.edu.ec,cenu.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gerencia@colegiocervantes.edu.ec,colegiocervantes.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gescuelajuanbautista@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
gestion.informacion@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
gestion.talentohumano@jengling.edu.ec,jengling.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ggallegos@puce.edu.ec,puce.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ggarzon@planetaazul.edu.ec,planetaazul.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ggordill@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gholguin@uleam.edu.ec,uleam.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ghschool@greenhills.edu.ec,greenhills.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gilbert.benitez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gilma.guillin@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gina.beltran@colegioamericano.edu.ec,colegioamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gina.loza@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
girr67@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gisella.zevallos@colegioamericano.edu.ec,colegioamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gladis.narvaes@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gladys.quiroz@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
glenda.miranda@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gloria.aspiazu@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gloria.esmeraldas@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gmendez@bolivariano.edu.ec,bolivariano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
golda.rodriguez@itp.edu.ec,itp.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gperez@interamerican.edu.ec,interamerican.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gpino@cristorey.edu.ec,cristorey.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
grace.gonzalez@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gracielag.palacios@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
griselda.bedor@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
grovayo@ide.edu.ec,ide.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gsanchez@colegiobritanico.edu.ec,colegiobritanico.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
guadalupe.sanchez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
guillermina.tigre@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
guillermo.lopez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
guillermo.romero@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gustavo.viejo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gvaca@cienciayfe.edu.ec,cienciayfe.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gveliz@cenaim.espol.edu.ec,cenaim.espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
gvescuela@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
haydee.fuentes@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
hcarrera@lametro.edu.ec,lametro.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
hcedillo@uazuay.edu.ec,uazuay.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
healescuelaintegral@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
helem.caceres@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
henri.dahua@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
heraldo.sanchez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
hescobar@atenas.edu.ec,atenas.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
hidroespol@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
highschool@jefferson.edu.ec,jefferson.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
hilario.beltran@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
hildaura.paredes@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
hipatia.jacome@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
historiaunidadeducativa@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
hizquierdo@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
hpadilla@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
hteran@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
hugoortiz-unidadeducativa@outlook.com,outlook.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
huios-escuela@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
hzurita@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
iamagua@usfq.edu.ec,usfq.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
iasa@espe.edu.ec,espe.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ibarraescuela@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
iborja@yavirac.edu.ec,yavirac.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ida.guerrero@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ieepescuela@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
iepniescuelaesp@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
igor.arroyo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ila@interamerican.edu.ec,interamerican.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
imantilla@cees.edu.ec,cees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
imantilla@espiritusanto.edu.ec,espiritusanto.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
inancolegio@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
indoamericaescuela@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
info@alejandrodumas.edu.ec,alejandrodumas.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@alemanhumboldt.edu.ec,alemanhumboldt.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@als.edu.ec,als.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@americancollege.edu.ec,americancollege.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@americanschool.edu.ec,americanschool.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@americovespucio.edu.ec,americovespucio.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@antares.edu.ec,antares.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@atenasschool.edu.ec,atenasschool.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@atenea.edu.ec,atenea.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@bambu.edu.ec,bambu.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@bernardovaldivieso.edu.ec,bernardovaldivieso.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@britishschoolquito.edu.ec,britishschoolquito.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@caq.edu.ec,caq.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@catalinas.edu.ec,catalinas.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@cayetanotarruell.edu.ec,cayetanotarruell.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@cedfi.edu.ec,cedfi.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@celsis.edu.ec,celsis.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@cenestur.edu.ec,cenestur.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@centroeducativofenix.edu.ec,centroeducativofenix.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@cenu.edu.ec,cenu.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@colegioadistanciabg.edu.ec,colegioadistanciabg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@colegiocharlesdarwin.edu.ec,colegiocharlesdarwin.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@colegiocooper.edu.ec,colegiocooper.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@colegioiberoamericano.edu.ec,colegioiberoamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@colegiosurcos.edu.ec,colegiosurcos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@colegioterranova.edu.ec,colegioterranova.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@conservatoriojaimemola.edu.ec,conservatoriojaimemola.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@copei.edu.ec,copei.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@crear.edu.ec,crear.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@cristorey.edu.ec,cristorey.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@delfos.edu.ec,delfos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@domingosavio.edu.ec,domingosavio.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@ecomundo.edu.ec,ecomundo.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
info@ecomundobabahoyo.edu.ec,ecomundobabahoyo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@ellibertador.edu.ec,ellibertador.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
info@epn.edu.ec,epn.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@escuelaguayas.edu.ec,escuelaguayas.edu.ec,Educación / Colegio / Escuela (AMIE),MR COLEGIOS 2017.csv
info@espiritusanto.edu.ec,espiritusanto.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@espoch.edu.ec,espoch.edu.ec,Educación / Colegio / Escuela (AMIE),11 UNIVERSIDADES.csv
info@fgs.edu.ec,fgs.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@formacion.edu.ec,formacion.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@frasales.edu.ec,frasales.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@galapagos.edu.ec,galapagos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@gauss.edu.ec,gauss.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@gsp.edu.ec,gsp.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@icapi.edu.ec,icapi.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@ide.edu.ec,ide.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@idepro.edu.ec,idepro.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@institutogalvani.edu.ec,institutogalvani.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@ispade.edu.ec,ispade.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@istdab.edu.ec,istdab.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@istpn.edu.ec,istpn.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@istra.edu.ec,istra.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@jefferson.edu.ec,jefferson.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
info@johannstrauss.edu.ec,johannstrauss.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@julioverne.edu.ec,julioverne.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@khipu.edu.ec,khipu.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@laescueladeloschefs.edu.ec,laescueladeloschefs.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@lagea.edu.ec,lagea.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@lainmaculada.edu.ec,lainmaculada.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@lamoderna.edu.ec,lamoderna.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@laprovidencia.edu.ec,laprovidencia.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@latinoamericano.edu.ec,latinoamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@lda.edu.ec,lda.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@liceolosalamos.edu.ec,liceolosalamos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@liceolosandes.edu.ec,liceolosandes.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@liceolosdelfines.edu.ec,liceolosdelfines.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@liceopanamericano.edu.ec,liceopanamericano.edu.ec,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
info@losandes.edu.ec,losandes.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@masterzoila.edu.ec,masterzoila.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@moderna.edu.ec,moderna.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@monsjuanlarrea.edu.ec,monsjuanlarrea.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@montepiedra.edu.ec,montepiedra.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@montessori.edu.ec,montessori.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@mundoeducativo.edu.ec,mundoeducativo.edu.ec,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
info@nuevomundo.edu.ec,nuevomundo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@olimpia.edu.ec,olimpia.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@pachamama.edu.ec,pachamama.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@pasos.edu.ec,pasos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@pequenosgenios.edu.ec,pequenosgenios.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@planetaazul.edu.ec,planetaazul.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@praga.edu.ec,praga.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@saintdominic.edu.ec,saintdominic.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@sanluisreydefrancia.edu.ec,sanluisreydefrancia.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
info@santafe.edu.ec,santafe.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@santistevan.edu.ec,santistevan.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@sfelipeneri.edu.ec,sfelipeneri.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@soler.edu.ec,soler.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@stelipeneri.edu.ec,stelipeneri.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@tecazuay.edu.ec,tecazuay.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@tecnologicopacifico.edu.ec,tecnologicopacifico.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@thomasmore.edu.ec,thomasmore.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
info@trackinstituto.edu.ec,trackinstituto.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@uagraria.edu.ec,uagraria.edu.ec,Educación / Colegio / Escuela (AMIE),11 UNIVERSIDADES.csv
info@uebf.edu.ec,uebf.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@ueboston.edu.ec,ueboston.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@uegonzaga.edu.ec,uegonzaga.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@uejacaranda.edu.ec,uejacaranda.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
